Date.x,Zone,ID,Station_ID,UTM_E,UTM_N,Width,Length,Max_depth,Min_depth,Ave_depth,Area,Volumer,Dom_substrate,Subdom_substrate,SAV,EAV,Fil_Tub_Algae,Phytoplankton,SAV_Spp,EAV_Spp,Fil_algae_spp,Phyto_spp,Station NOTES,Year,Month,Season,Unique_ID2,Date.y,Water_temp_1,Water_temp_2,Spec_cond_1,Spec_cond_2,Der_spec_cond_1,Der_spec_cond_2,DO_1,DO_2,Perc_sat_1,Perc_sat_2,pH_1,pH_2,Sum_SB,Sum_TW,Sum_SC,micro_sum,volume,Volume_Match,Match,temp_mean,min_DO,Start_Year,End_Year,Rain_Sum,Date_Latest_Breach,breach_days,TW_density,SC_density,SB_density,Breach_Year,Since_Breach,u_mean,u_max
9/18/2007,E,144,E144,541709,4187228,3,4.8,0.45,0.15,0.3,14.4,4.32,muck,NA,3,0,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton, amphipoda and chironomids present",2007,9,Fall,2007_Fall_E144,9/18/2007,19.7,19.6,10900,10900,NA,NA,9.5,6.5,108.4,100,NA,NA,0,185,0,2,4.32,TRUE,TRUE,19.65,6.5,2006,2007,16.89,3/7/2007,195,42.82407407,0,0,2007,0,3.190512783,4.493613
9/18/2007,E,355,E355,541602,4187276,3.1,4.7,0.6,0.2,0.4,14.57,5.83,muck,NA,1,1,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton, EAV taxa-Sedge",2007,9,Fall,2007_Fall_E355,9/18/2007,18.4,18.4,11000,11000,NA,NA,7.3,4.3,80.2,44.3,NA,NA,1,51,0,1,5.828,FALSE,TRUE,18.4,4.3,2006,2007,16.89,3/7/2007,195,8.750857927,0,0.17158545,2007,0,3.190512783,4.493613
9/18/2007,E,361,E361,541590,4187276,3,3.3,0.45,0.1,0.28,9.9,2.72,muck,NA,3,0,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton, prolific amphipoda and blood worms, net rolled up at bottom during seine in Potamogeton area, saw juvenile frog jump in water-possible red-legged frog",2007,9,Fall,2007_Fall_E361,9/18/2007,18.7,18.7,11000,11000,NA,NA,7.5,6.8,84.5,70.1,NA,NA,0,22,0,6,2.772,FALSE,TRUE,18.7,6.8,2006,2007,16.89,3/7/2007,195,7.936507937,0,0,2007,0,3.190512783,4.493613
9/18/2007,W,1,W1,540856,4187196,3.05,5,0.37,0.1,0.24,15.3,3.6,muck,NA,1,1,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton; EAV taxa-Sedge, circled lengths are gobies w/ microsporidia",2007,9,Fall,2007_Fall_W1,9/18/2007,21.3,21.2,11120,10320,NA,NA,8,1.01,94.5,31.4,NA,NA,0,15,0,4,3.672,FALSE,TRUE,21.25,1.01,2006,2007,16.89,3/7/2007,195,4.08496732,0,0,2007,0,3.190512783,4.493613
9/18/2007,W,4,W4,540845,4187198,3,4.2,0.55,0.1,0.33,12.6,4.1,sand,muck,1,1,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton; EAV taxa-Sedge, prolific w/ amphipoda, some chironomids",2007,9,Fall,2007_Fall_W4,9/18/2007,20.8,20.7,11110,10200,NA,NA,9.35,7.67,107.8,84.2,NA,NA,0,125,0,4,4.158,FALSE,TRUE,20.75,7.67,2006,2007,16.89,3/7/2007,195,30.06253006,0,0,2007,0,3.190512783,4.493613
9/18/2007,W,26,W26,540829,4187197,2.6,2.8,1.05,0.25,0.65,7.3,4.7,muck,mud,1,1,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton; EAV taxa-Sedge, prolific w/ amphipoda and chironomids",2007,9,Fall,2007_Fall_W26,9/18/2007,20.7,20.6,10210,10210,NA,NA,9.4,9.37,108.1,86.4,NA,NA,0,151,0,4,4.745,FALSE,TRUE,20.65,9.37,2006,2007,16.89,3/7/2007,195,31.82297155,0,0,2007,0,3.190512783,4.493613
9/18/2007,W,205,W205,540752,4187202,3.35,3.85,0.57,0.23,0.4,12.9,5.2,muck,sand,1,0,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton. Prolific w/ chironomids, many amphipoda",2007,9,Fall,2007_Fall_W205,9/18/2007,20.5,20.2,10160,10100,NA,NA,9.3,8.24,106.1,86.4,NA,NA,0,51,0,3,5.16,FALSE,TRUE,20.35,8.24,2006,2007,16.89,3/7/2007,195,9.88372093,0,0,2007,0,3.190512783,4.493613
9/20/2007,NW,5,NW5,541174,4187229,3.25,3,0.7,0,0.35,9.8,3.4,muck,gravel,1,0,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; Algae taxa-Microcystis. w/ lots of amphipods,2007,9,Fall,2007_Fall_NW5,9/20/2007,16.1,16.1,NA,NA,NA,NA,4.6,4.4,48,46,NA,NA,1,83,0,8,3.43,FALSE,TRUE,16.1,4.4,2006,2007,16.89,3/7/2007,197,24.19825073,0,0.29154519,2007,0,3.190512783,4.493613
9/20/2007,NW,8,NW8,541168,4187232,3,3.75,0.5,0.05,0.28,11.3,3.1,muck,gravel,2,0,2,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; Algae taxa-Microcystis. w/ lots of gammurid amphipods,2007,9,Fall,2007_Fall_NW8,9/20/2007,15.8,15.9,NA,NA,NA,NA,4.6,4.25,48,44,NA,NA,0,78,0,1,3.164,FALSE,TRUE,15.85,4.25,2006,2007,16.89,3/7/2007,197,24.65233881,0,0,2007,0,3.190512783,4.493613
9/20/2007,NW,51,NW51,541130,4187226,3,4.5,0.35,0.1,0.23,13.5,3,muck,NA,3,0,2,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton; Algae taxa-Microcystis. Juvenile mouth goes to center of eye, blood worms, water turbid",2007,9,Fall,2007_Fall_NW51,9/20/2007,15.7,15.7,NA,NA,NA,NA,3.6,4.4,39,44,NA,NA,0,2,0,1,3.105,FALSE,TRUE,15.7,3.6,2006,2007,16.89,3/7/2007,197,0.644122383,0,0,2007,0,3.190512783,4.493613
9/20/2007,NW,75,NW75,541116,4187208,3,4.25,0.4,0.08,0.24,12.8,3.1,muck,NA,2,1,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; Algae taxa-Microcystis,2007,9,Fall,2007_Fall_NW75,9/20/2007,16.4,16.4,NA,NA,NA,NA,3.8,3,40,31,NA,NA,0,4,0,0,3.072,FALSE,TRUE,16.4,3,2006,2007,16.89,3/7/2007,197,1.302083333,0,0,2007,0,3.190512783,4.493613
9/20/2007,NW,88,NW88,541101,4187202,2.8,4.1,0.35,0.1,0.23,11.48,2.58,muck,gravel,2,1,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; Algae taxa-Microcystis,2007,9,Fall,2007_Fall_NW88,9/20/2007,16.2,NA,NA,NA,NA,NA,5.5,NA,58,NA,NA,NA,0,69,0,6,2.6404,FALSE,TRUE,16.2,5.5,2006,2007,16.89,3/7/2007,197,26.13240418,0,0,2007,0,3.190512783,4.493613
9/20/2007,W,29,W29,540838,4187199,3.2,3,1,0.38,0.69,9.6,6.6,muck,NA,1,1,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; Algae-Microcystis w/ lots of amphipods,2007,9,Fall,2007_Fall_W29,9/20/2007,15.7,15.7,NA,NA,NA,NA,3.9,1.6,41,15,NA,NA,0,35,0,4,6.624,FALSE,TRUE,15.7,1.6,2006,2007,16.89,3/7/2007,197,5.283816425,0,0,2007,0,3.190512783,4.493613
10/21/2008,E,49,E49,541667,4187171,3.5,3.6,0.4,0.15,0.28,12.6,3.5,muck,NA,4,0,0,NA,NA,NA,NA,NA,"Abundant isopod, amphipod (gammarid).  Seine difficult- rolled over veg",2008,10,Fall,2008_Fall_E49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54,0,6,3.528,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,265,15.30612245,0,0,2008,0,2.086985317,2.8935165
10/21/2008,E,157,E157,541703,4187234,4.5,6.2,0.45,0.1,0.28,27.9,7.8,muck,NA,4,0,0,NA,NA,NA,NA,NA,Amphipod (gammarid_. Isopod. Dragonfly larvae. Pic # 1997,2008,10,Fall,2008_Fall_E157,10/21/2008,17.8,NA,NA,NA,NA,NA,20.64,NA,223,NA,NA,NA,5,272,0,14,7.812,FALSE,TRUE,17.8,20.64,2007,2008,17.35,1/30/2008,265,34.81822837,0,0.640040963,2008,0,2.086985317,2.8935165
10/21/2008,E,205,E205,541684,4187272,3.3,4.3,0.55,0.05,0.3,14.2,4.3,mud,gravel,NA,NA,NA,NA,NA,NA,NA,NA,"4 river otters under bridge.  Pic 1999 - 2000 amphipod, isopod. Net rolled over veg.  HAB - 1998",2008,10,Fall,2008_Fall_E205,10/21/2008,17.7,NA,NA,NA,NA,NA,11.29,NA,125,NA,NA,NA,6,714,0,14,4.26,FALSE,TRUE,17.7,11.29,2007,2008,17.35,1/30/2008,265,167.6056338,0,1.408450704,2008,0,2.086985317,2.8935165
10/21/2008,E,331,E331,541591,4187262,2.6,3.2,0.52,0,0.26,8.3,2.2,muck,NA,4,NA,NA,NA,NA,NA,NA,NA,"Deep muck (organic), Pick 2001 for Habitat. Thick SAV, net rolled. Amphipds and isopods.",2008,10,Fall,2008_Fall_E331,10/21/2008,21.4,NA,NA,NA,NA,NA,9.44,NA,108,NA,NA,NA,2,159,0,10,2.158,FALSE,TRUE,21.4,9.44,2007,2008,17.35,1/30/2008,265,73.67933272,0,0.926784059,2008,0,2.086985317,2.8935165
10/21/2008,E,360,E360,541570,4187253,2.9,3.9,0.39,0.08,0.24,11.3,2.7,muck,NA,4,NA,1,NA,NA,NA,NA,NA,Amphipods and isopods. Net rolled over veg.,2008,10,Fall,2008_Fall_E360,10/21/2008,18.5,NA,NA,NA,NA,NA,4.81,NA,49,NA,NA,NA,1,41,0,5,2.712,FALSE,TRUE,18.5,4.81,2007,2008,17.35,1/30/2008,265,15.1179941,0,0.368731563,2008,0,2.086985317,2.8935165
10/22/2008,W,84,W84,540800,4187205,3.45,3,0.85,0,0.43,10.4,4.5,muck,NA,2,0,0,NA,NA,NA,NA,NA,"2 isopod taxa: Corophium and Gnorimosphaeroma.  Amphipods, bryzoan on Potamogeton (pics + sample), Pic # 2002-Hab w/poles marking sampling area.  Net was ok - minimal rolling",2008,10,Fall,2008_Fall_W84,10/22/2008,14.6,NA,NA,NA,NA,NA,10.11,NA,103,NA,NA,NA,257,1455,5,10,4.472,FALSE,TRUE,14.6,10.11,2007,2008,17.35,1/30/2008,266,325.3577818,1.118067979,57.4686941,2008,0,2.086985317,2.8935165
10/22/2008,W,197,W197,540773,4187195,2.9,2.8,0.6,0,0.3,8.1,2.4,sand,NA,3,NA,NA,NA,NA,NA,NA,NA,net OK,2008,10,Fall,2008_Fall_W197,10/22/2008,18.3,NA,26300,NA,NA,NA,12.75,NA,150,NA,NA,NA,97,445,1,5,2.43,FALSE,TRUE,18.3,12.75,2007,2008,17.35,1/30/2008,266,183.127572,0.411522634,39.91769547,2008,0,2.086985317,2.8935165
10/22/2008,W,291,W291,540840,4187140,2.6,3.1,0.45,0,0.23,8.1,1.9,sand,muck,3,0,0,NA,NA,NA,NA,NA,net rolled on bottom. Amphipods and isopod - Corophium + Gronio,2008,10,Fall,2008_Fall_W291,10/22/2008,18.2,NA,25730,NA,NA,NA,12.22,NA,142,NA,NA,NA,41,10,0,4,1.863,FALSE,TRUE,18.2,12.22,2007,2008,17.35,1/30/2008,266,5.367686527,0,22.00751476,2008,0,2.086985317,2.8935165
10/22/2008,W,399,W399,540902,4187069,3.1,3.7,0.6,0,0.3,11.5,3.4,sand,NA,3,NA,NA,NA,NA,NA,NA,NA,isopods + amphipod.  No corophium seen. Pics # 207,2008,10,Fall,2008_Fall_W399,10/22/2008,17.2,NA,25600,NA,NA,NA,10.83,NA,123.6,NA,NA,NA,75,26,1,10,3.45,FALSE,TRUE,17.2,10.83,2007,2008,17.35,1/30/2008,266,7.536231884,0.289855072,21.73913043,2008,0,2.086985317,2.8935165
10/22/2008,W,456,W456,540951,4187041,3.5,3.6,0.41,0,0.21,12.6,2.7,sand,NA,1,0,0,NA,NA,NA,NA,NA,seine perfect. Amphipod and isopods.  Took many goby photos,2008,10,Fall,2008_Fall_W456,10/22/2008,17.2,NA,25500,NA,NA,NA,11.6,NA,132,NA,NA,NA,0,37,0,9,2.646,FALSE,TRUE,17.2,11.6,2007,2008,17.35,1/30/2008,266,13.98337113,0,0,2008,0,2.086985317,2.8935165
10/24/2008,NW,79,NW79,541103,4187193,3,2.6,0.3,0.05,0.18,7.8,1.4,gravel,mud,4,NA,NA,NA,NA,NA,NA,NA,Hab pic # 2026. Amphipds and isopods. Net rolled on bottom.,2008,10,Fall,2008_Fall_NW79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,92,0,2,1.404,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,268,65.52706553,0,0.712250712,2008,0,2.086985317,2.8935165
10/24/2008,NW,159,NW159,541042,4187189,2.7,2.75,0.45,0,0.23,7.4,1.7,muck,gravel,4,0,0,NA,NA,NA,NA,NA,"Net ok, pulled veg} shaked",2008,10,Fall,2008_Fall_NW159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,867,0,3,1.702,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,268,509.4007051,0,0.587544066,2008,0,2.086985317,2.8935165
10/24/2008,NW,317,NW317,540911,4187182,2.7,3.3,0.28,0,0.14,8.9,1.3,muck,gravel,4,0,0,NA,NA,NA,NA,NA,"Net rolled, although not horribly. Hab pic",2008,10,Fall,2008_Fall_NW317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,4,1.246,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,268,20.06420546,0,0,2008,0,2.086985317,2.8935165
10/24/2008,NW,359,NW359,540882,4187193,3.1,4.1,0.25,0,0.13,12.7,1.7,muck,sand,4,0,0,NA,NA,NA,NA,NA,Hab pic # 2029.  Net rolled in veg.,2008,10,Fall,2008_Fall_NW359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,266,0,3,1.651,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,268,161.1144761,0,7.268322229,2008,0,2.086985317,2.8935165
10/24/2008,NW,368,NW368,540870,4187196,2.8,4.2,0.25,0,0.13,11.8,1.5,muck,sand,4,0,0,NA,NA,NA,NA,NA,Net rolled.  Habitat Pic #2030. 1 rat tail maggot,2008,10,Fall,2008_Fall_NW368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,596,0,12,1.534,FALSE,NA,NA,NA,2007,2008,17.35,1/30/2008,268,388.5267275,0,3.259452412,2008,0,2.086985317,2.8935165
10/6/2009,NW,46,NW46,541130,4187234,3,3.3,0.1,0,0.05,9.9,0.5,muck,NA,0,0,3,NA,NA,NA,NA,NA,Anoxic muck (organic).  Bloodworms.  Few invertebrates,2009,10,Fall,2009_Fall_NW46,10/6/2009,18.8,NA,NA,NA,NA,NA,10.2,NA,112,NA,NA,NA,0,3,0,1,0.495,FALSE,TRUE,18.8,10.2,2008,2009,18.11,2/19/2009,229,6.060606061,0,0,2009,0,2.444015083,2.8267498
10/6/2009,NW,147,NW147,541060,4187189,3,2.8,0.4,0.1,0.25,8.4,2.1,muck,NA,4,0,0,NA,NA,NA,NA,NA,net rolled on seine due to dense SAV,2009,10,Fall,2009_Fall_NW147,10/6/2009,18.3,16.7,NA,NA,NA,NA,12.3,0.7,132,4,NA,NA,8,47,0,2,2.1,TRUE,TRUE,17.5,0.7,2008,2009,18.11,2/19/2009,229,22.38095238,0,3.80952381,2009,0,2.444015083,2.8267498
10/6/2009,NW,172,NW172,541034,4187200,3,3.4,0.2,0,0.1,10.2,1.02,muck,NA,2,0,2,NA,NA,NA,NA,NA,lots of dragonfly larvae.  Orange oxide stain on bank.  Very muck (organic)y.  Numerous gobies swam outside sampled area as we approached.,2009,10,Fall,2009_Fall_NW172,10/6/2009,19.1,NA,NA,NA,NA,NA,9.2,NA,110,NA,NA,NA,1,352,0,11,1.02,TRUE,TRUE,19.1,9.2,2008,2009,18.11,2/19/2009,229,345.0980392,0,0.980392157,2009,0,2.444015083,2.8267498
10/6/2009,NW,290,NW290,540928,4187188,3,2.8,0.25,0,0.13,8.4,1.05,muck,NA,1,0,0,NA,NA,NA,NA,NA,Gammarid amphipod,2009,10,Fall,2009_Fall_NW290,10/6/2009,17.4,NA,NA,NA,NA,NA,8.1,NA,86,NA,NA,NA,1,13,0,2,1.092,FALSE,TRUE,17.4,8.1,2008,2009,18.11,2/19/2009,229,11.9047619,0,0.915750916,2009,0,2.444015083,2.8267498
10/6/2009,NW,380,NW380,540866,4187199,3,2.4,0.3,0,0.15,7.2,1.08,mud,sand,4,0,0,NA,NA,NA,NA,NA,Gnorimosphaeroma isopod.  Gammarid amphipod.,2009,10,Fall,2009_Fall_NW380,10/6/2009,16.8,15.7,NA,NA,NA,NA,7.8,4.5,86,24,NA,NA,7,739,0,4,1.08,TRUE,TRUE,16.25,4.5,2008,2009,18.11,2/19/2009,229,684.2592593,0,6.481481481,2009,0,2.444015083,2.8267498
10/6/2009,W,51,W51,540831,4187199,3,3.75,0.55,0,0.28,11.3,3.09,muck,sand,3,0,0,NA,NA,NA,NA,NA,Gnorimosphaeroma isopod.  Gammarid amphipod.,2009,10,Fall,2009_Fall_W51,10/6/2009,13.5,13.1,NA,NA,NA,NA,9.1,4.8,89,44.5,NA,NA,136,813,1,1,3.164,FALSE,TRUE,13.3,4.8,2008,2009,18.11,2/19/2009,229,256.9532238,0.316055626,42.98356511,2009,0,2.444015083,2.8267498
10/6/2009,W,343,W343,540867,4187099,3,2.5,0.5,0.2,0.35,7.5,2.63,sand,NA,4,1,0,NA,NA,NA,NA,NA,dead gull-just feathers.  Gnorimosphaeroma isopod.  Gammarid amphipod.,2009,10,Fall,2009_Fall_W343,10/6/2009,16.2,15.8,NA,NA,NA,NA,9.2,2.2,100,26,NA,NA,32,274,2,3,2.625,FALSE,TRUE,16,2.2,2008,2009,18.11,2/19/2009,229,104.3809524,0.761904762,12.19047619,2009,0,2.444015083,2.8267498
10/6/2009,W,468,W468,540947,4187022,3,3.5,0.45,0,0.23,10.5,2.36,sand,NA,1,0,0,NA,NA,NA,NA,NA,Lots of female gobies,2009,10,Fall,2009_Fall_W468,10/6/2009,16.6,16,NA,NA,NA,NA,10.1,8.1,110,86,NA,NA,1,191,0,4,2.415,FALSE,TRUE,16.3,8.1,2008,2009,18.11,2/19/2009,229,79.08902692,0,0.414078675,2009,0,2.444015083,2.8267498
10/6/2009,W,477,W477,540955,4187011,3,2.25,0.35,0,0.18,6.8,1.18,sand,NA,4,0,0,NA,NA,NA,NA,NA,net rolled slightly,2009,10,Fall,2009_Fall_W477,10/6/2009,17.7,15.1,NA,NA,NA,NA,15.1,5.2,155,48,NA,NA,26,334,0,3,1.224,FALSE,TRUE,16.4,5.2,2008,2009,18.11,2/19/2009,229,272.875817,0,21.24183007,2009,0,2.444015083,2.8267498
10/8/2009,E,32,E32,541632,4187159,3,2.7,0.38,0,0.19,8.1,1.54,muck,sand,4,0,0,NA,NA,NA,NA,NA,SAV: EAV: Algae:,2009,10,Fall,2009_Fall_E32,10/8/2009,14.6,14.5,NA,NA,NA,NA,6.5,2.8,62,49,NA,NA,36,719,0,0,1.539,FALSE,TRUE,14.55,2.8,2008,2009,18.11,2/19/2009,231,467.1864847,0,23.39181287,2009,0,2.444015083,2.8267498
10/8/2009,E,55,E55,541659,4187159,3,2.8,0.29,0,0.15,8.4,1.22,muck,sand,2,1,0,NA,NA,NA,NA,NA,NA,2009,10,Fall,2009_Fall_E55,10/8/2009,15.1,NA,NA,NA,NA,NA,5.8,NA,58,NA,NA,NA,0,243,0,8,1.26,FALSE,TRUE,15.1,5.8,2008,2009,18.11,2/19/2009,231,192.8571429,0,0,2009,0,2.444015083,2.8267498
10/8/2009,E,158,E158,541720,4187215,3,2.7,0.25,0.1,0.18,8.1,1.42,muck,NA,1,0,0,NA,NA,NA,NA,NA,Bloodworms.  Pulled up before shore,2009,10,Fall,2009_Fall_E158,10/8/2009,16,NA,NA,NA,NA,NA,0.2,NA,2,NA,NA,NA,1,3,0,3,1.458,FALSE,TRUE,16,0.2,2008,2009,18.11,2/19/2009,231,2.057613169,0,0.685871056,2009,0,2.444015083,2.8267498
10/8/2009,E,315,E315,541632,4187292,3,3.8,0.25,0.05,0.15,11.4,1.71,muck,NA,0,0,1,NA,NA,NA,NA,NA,anoxic muck (organic).  Bloodworms.,2009,10,Fall,2009_Fall_E315,10/8/2009,17.2,NA,NA,NA,NA,NA,13.13,NA,149,NA,NA,NA,0,72,0,2,1.71,TRUE,TRUE,17.2,13.13,2008,2009,18.11,2/19/2009,231,42.10526316,0,0,2009,0,2.444015083,2.8267498
10/8/2009,E,338,E338,541614,4187281,3,2.4,0.2,0,0.1,7.2,0.72,muck,NA,1,0,1,NA,NA,NA,NA,NA,"Blue Angels flying. Anoxic sediments, bloodworms",2009,10,Fall,2009_Fall_E338,10/8/2009,17.7,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,1,40,0,11,0.72,FALSE,TRUE,17.7,14.3,2008,2009,18.11,2/19/2009,231,55.55555556,0,1.388888889,2009,0,2.444015083,2.8267498
10/8/2009,W,523,W523,540964,4186978,3,3.3,0.28,0.05,0.17,9.9,1.63,sand,NA,4,0,0,NA,NA,NA,NA,NA,NA,2009,10,Fall,2009_Fall_W523,10/6/2009,13.7,NA,NA,NA,NA,NA,1.5,NA,14,NA,NA,NA,3,55,0,5,1.683,FALSE,FALSE,13.7,1.5,2008,2009,18.11,2/19/2009,231,32.67973856,0,1.782531194,2009,0,2.444015083,2.8267498
9/27/2010,NW,330,NW330,540894,4187201,3,2.25,0.25,0.15,0.2,6.8,1.35,muck,sand,4,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?, Enteromorpha. Bloodworms present",2010,9,Fall,2010_Fall_NW330,9/28/2010,24.4,NA,15785,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,0,14,1.36,FALSE,FALSE,24.4,NA,2009,2010,24.09,NA,NA,318.3823529,0,0,NA,0.5,3.4857426,4.338252
9/27/2010,W,128,W128,540743,4187232,3,2.1,0.22,0,0.1,6.3,0.63,muck,sand,4,0,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, , Algae: Enteromorpha, Microcystis?.",2010,9,Fall,2010_Fall_W128,9/27/2010,23.7,NA,15741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,864,0,9,0.63,TRUE,TRUE,23.7,NA,2009,2010,24.09,NA,NA,1371.428571,0,0,NA,0.5,3.4857426,4.338252
9/27/2010,W,369,W369,540688,4187228,3,3.6,0.15,0,0.05,10.8,0.54,sand,NA,0,0,0,NA,NA,NA,NA,NA,NA,2010,9,Fall,2010_Fall_W369,9/27/2010,25.5,NA,15860,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,0,2,0.54,TRUE,TRUE,25.5,NA,2009,2010,24.09,NA,NA,318.5185185,0,0,NA,0.5,3.4857426,4.338252
9/27/2010,W,402,W402,540717,4187214,3,4,0.15,0,0.08,12,0.9,sand,NA,0,0,4,NA,NA,NA,NA,NA,Algae: Enteromorpha,2010,9,Fall,2010_Fall_W402,9/27/2010,22,NA,15598,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1381,0,3,0.96,FALSE,TRUE,22,NA,2009,2010,24.09,NA,NA,1438.541667,0,0,NA,0.5,3.4857426,4.338252
9/27/2010,W,570,W570,540838,4187123,3,3.9,0.7,0.25,0.48,11.7,5.56,sand,muck,4,1,4,NA,NA,NA,NA,NA,Algae: Microcystis?  Midge hatch.  Otter here just before arrival.  Herring-size egg masses- see pics,2010,9,Fall,2010_Fall_W570,9/27/2010,18.6,NA,15748,NA,NA,NA,10.01,NA,150,NA,NA,NA,9,1937,0,10,5.616,FALSE,TRUE,18.6,10.01,2009,2010,24.09,NA,NA,344.9074074,0,1.602564103,NA,0.5,3.4857426,4.338252
9/27/2010,W,729,W729,540951,4187020,3,4.9,0.8,0,0.4,14.7,5.88,sand,muck,4,0,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, Algae:  Microcystis?. Midge exuvia",2010,9,Fall,2010_Fall_W729,9/27/2010,18.2,NA,15703,NA,NA,NA,12.27,NA,136,NA,NA,NA,8,2199,0,5,5.88,TRUE,TRUE,18.2,12.27,2009,2010,24.09,NA,NA,373.9795918,0,1.360544218,NA,0.5,3.4857426,4.338252
9/28/2010,E,5,E5,541616,4187170,3,2.15,0.54,0.15,0.35,6.5,2.23,mud,NA,3,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?",2010,9,Fall,2010_Fall_E5,9/28/2010,22.7,NA,15569,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,300,0,0,2.275,FALSE,TRUE,22.7,NA,2009,2010,24.09,NA,NA,131.8681319,0,8.791208791,NA,0.5,3.4857426,4.338252
9/28/2010,E,50,E50,541651,4187160,3,2,0.6,0.39,0.5,6,2.97,muck,NA,1,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?.  Sieved seine",2010,9,Fall,2010_Fall_E50,9/28/2010,22.8,NA,15558,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95,1,3,3,FALSE,TRUE,22.8,NA,2009,2010,24.09,NA,NA,31.66666667,0.333333333,0.333333333,NA,0.5,3.4857426,4.338252
9/28/2010,E,305,E305,541633,4187300,3,2.5,0.51,0.4,0.46,7.5,3.41,muck,NA,1,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Enteromorpha.  Bllodworms present.  Super muck (organic)y-hard to see fish in net.  Sieved seine.",2010,9,Fall,2010_Fall_E305,9/28/2010,23.2,NA,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,49,0,2,3.45,FALSE,TRUE,23.2,NA,2009,2010,24.09,NA,NA,14.20289855,0,1.15942029,NA,0.5,3.4857426,4.338252
9/28/2010,E,350,E350,541606,4187277,3,2.3,0.29,0.1,0.2,6.9,1.35,muck,NA,1,0,4,NA,NA,NA,NA,NA,Algae: Enteromorpha,2010,9,Fall,2010_Fall_E350,9/28/2010,22,NA,1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,299,0,6,1.38,FALSE,TRUE,22,NA,2009,2010,24.09,NA,NA,216.6666667,0,0,NA,0.5,3.4857426,4.338252
9/28/2010,E,354,E354,541601,4187275,3,2.4,0.35,0.15,0.25,7.2,1.8,muck,NA,1,0,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Enteromorpha, Microcystis?.",2010,9,Fall,2010_Fall_E354,9/28/2010,22,NA,1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,218,0,5,1.8,TRUE,TRUE,22,NA,2009,2010,24.09,NA,NA,121.1111111,0,0,NA,0.5,3.4857426,4.338252
9/28/2010,NW,74,NW74,541114,4187216,3,2.1,0.6,0.47,0.55,6.3,3.43,muck,NA,1,1,4,NA,NA,NA,NA,NA,"SAV: Potamogeton, EAV: Sedge, Algae: Microcystis?. Bloodworms. Really muck (organic)y.  Sieved.  May have lost smallest fish",2010,9,Fall,2010_Fall_NW74,9/28/2010,20.5,NA,15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,88,0,9,3.465,FALSE,TRUE,20.5,NA,2009,2010,24.09,NA,NA,25.3968254,0,1.443001443,NA,0.5,3.4857426,4.338252
